report_id,DESCRIPTION,OFFENSE_DATE,LOCATION
222004267,TOWED MOTOR VEHICLE,2009-01-20 08:00:00,ROZELLA ST
222004265,LARCENY THEFT FROM MV - NON-ACCESSORY,2009-01-20 08:45:00,PARIS ST
222004264,ASSAULT - SIMPLE,2009-01-18 15:00:00,HUNTINGTON AVE
222004262,FRAUD - FALSE PRETENSE / SCHEME,2009-01-15 12:00:00,CENTRE ST
222004261,PROPERTY - LOST/ MISSING,2009-01-20 08:10:00,BLUE HILL AVE
222004260,M/V ACCIDENT - PERSONAL INJURY,2009-01-20 06:53:00,"CUMMINS HWY & RUGBY RD
MATTAPAN  MA 02126
UNITED S"
222004259,AUTO THEFT,2009-01-20 07:15:00,HARRISON AVE
222004258,ASSAULT - AGGRAVATED,2009-01-20 06:46:00,DORCHESTER AVE
222004257,WARRANT ARREST - OUTSIDE OF BOSTON WARRANT,2009-01-20 06:51:00,WILMORE ST
222004256,BURGLARY - RESIDENTIAL,2009-01-20 06:06:00,SHAWMUT AVE
222004254,SICK ASSIST,2009-01-20 04:13:00,SAVIN HILL AVE
222004252,M/V ACCIDENT - INVOLVING PEDESTRIAN - INJURY,2009-01-20 05:01:00,SOUTHAMPTON ST
222004251,SICK/INJURED/MEDICAL - PERSON,2009-01-20 00:00:00,MARION ST
222004250,VERBAL DISPUTE,2009-01-20 03:17:00,SEAVER ST
222004248,VERBAL DISPUTE,2009-01-20 04:10:00,HOMESTEAD ST
222004247,INVESTIGATE PERSON,2009-01-20 00:00:00,BLUE HILL AVE
222004246,INVESTIGATE PERSON,2009-01-20 03:35:00,PARK ST
222004245,BURGLARY - RESIDENTIAL,2009-01-20 03:16:00,JAN KARSKI WAY
222004244,M/V ACCIDENT - OTHER,2009-01-20 03:42:00,DORCHESTER AVE
222004243,INVESTIGATE PERSON,2009-01-20 03:20:00,BREMEN ST
222004242,PROPERTY - STOLEN THEN RECOVERED,2009-01-20 03:15:00,"ELLINGTON ST & GREENWOOD ST
BOSTON  MA 02121
UNITE"
222004241,INVESTIGATE PERSON,2009-01-20 02:47:00,ALBANY ST
222004237,M/V ACCIDENT - PROPERTY DAMAGE,2009-01-20 02:42:00,FOREST HILLS ST
222004236,SICK/INJURED/MEDICAL - PERSON,2009-01-20 02:32:00,BENNINGTON ST
222004235,INVESTIGATE PROPERTY,2009-01-20 02:14:00,MORTON ST
222004234,INVESTIGATE PERSON,2009-01-20 00:32:00,LONGWOOD AVE
222004233,M/V ACCIDENT - OTHER CITY VEHICLE,2009-01-20 01:54:00,BELLFLOWER ST
222004232,BURGLARY - RESIDENTIAL,2009-01-19 23:23:00,SPARHAWK ST
222004230,HARASSMENT/ CRIMINAL HARASSMENT,2009-01-20 00:07:00,ELLIS ST
222004229,INVESTIGATE PERSON,2009-01-19 23:55:00,FENWOOD RD
222004228,OPERATING UNDER THE INFLUENCE (OUI) ALCOHOL,2009-01-19 11:36:00,"WASHINGTON ST & ARBORWAY
JAMAICA PLAIN  MA 02130
U"
222004227,ASSAULT - AGGRAVATED,2009-01-20 00:07:00,BEVERLY ST
222004226,HARASSMENT/ CRIMINAL HARASSMENT,2009-01-09 00:00:00,W BROADWAY
222004225,OPERATING UNDER THE INFLUENCE (OUI) ALCOHOL,2009-01-19 22:54:00,"CUMMINS HWY & AMERICAN LEGION HWY
ROSLINDALE  MA 0"
222004224,VANDALISM,2009-01-19 11:37:00,NOTTINGHAM ST
222004223,LICENSE PREMISE VIOLATION,2009-01-19 23:51:00,CAMBRIDGE ST
222004222,ASSAULT - AGGRAVATED,2009-01-19 23:18:00,ALBANY ST
222004221,M/V ACCIDENT - OTHER,2009-01-19 23:04:00,E COTTAGE ST
222004220,INVESTIGATE PROPERTY,2009-01-19 23:06:00,REGIS RD
222004219,FIRE REPORT,2009-01-19 23:00:00,PAYSON AVE
222004217,ASSAULT - SIMPLE,2009-01-19 22:23:00,O'MEARA CT
222004216,SICK ASSIST,2009-01-19 00:00:00,CENTRE ST
222004213,SICK ASSIST,2009-01-19 22:02:00,UNION ST
222004212,ASSAULT - SIMPLE,2009-01-19 22:35:00,TREMONT ST
222004211,INVESTIGATE PROPERTY,2009-01-19 22:18:00,TALBOT AVE
222004209,INVESTIGATE PROPERTY,2009-01-19 22:10:00,CENTRE ST
222004208,PROPERTY - LOST/ MISSING,2009-01-19 21:31:00,SAINT GERMAIN ST
222004207,LARCENY THEFT FROM BUILDING,2009-01-19 20:34:00,FIDELIS WAY
222004206,THREATS TO DO BODILY HARM,2009-01-19 21:50:00,CENTRE ST
222004205,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,2009-01-19 22:07:00,HANCOCK ST
222004204,SICK ASSIST,2009-01-19 20:08:00,LEYDEN ST
222004203,M/V ACCIDENT - INVOLVING PEDESTRIAN - INJURY,2009-01-19 21:23:00,"JERSEY ST & BOYLSTON ST
BOSTON  MA 02215
UNITED ST"
222004201,RECOVERED - MV RECOVERED IN BOSTON (STOLEN OUTSIDE BOSTON),2009-01-19 00:00:00,BROOK AVE
222004200,BURGLARY - RESIDENTIAL,2009-01-19 17:20:00,LINDEN ST
222004199,THREATS TO DO BODILY HARM,2009-01-19 18:59:00,CENTRE ST
222004198,LARCENY SHOPLIFTING,2009-01-19 19:39:00,WASHINGTON ST
222004197,SICK ASSIST,2009-01-19 19:25:00,MASSACHUSETTS AVE
222004196,ASSAULT - SIMPLE,2009-01-19 19:33:00,HOWLAND ST
222004195,VANDALISM,2009-01-19 19:50:00,"MELNEA CASS BLVD & MASSACHUSETTS AVE
ROXBURY  MA 0"
222004194,ASSAULT - SIMPLE,2009-01-19 19:18:00,BLUE HILL AVE
222004191,PROPERTY - ACCIDENTAL DAMAGE,2009-01-19 20:22:00,COPENGER ST
222004188,VERBAL DISPUTE,2009-01-19 19:54:00,RIVERWAY
222004187,M/V ACCIDENT - POLICE VEHICLE,2009-01-19 14:31:00,"ALBANY ST & MALDEN ST
BOSTON  MA 02118
UNITED STAT"
222004185,VANDALISM,2009-01-19 19:44:00,TROTTER CT
222004183,HARASSMENT/ CRIMINAL HARASSMENT,2009-01-19 19:37:00,"FRIEND ST & CAUSEWAY ST
BOSTON  MA 02114
UNITED ST"
222004180,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,2009-01-19 07:30:00,CENTRE ST
222004179,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,2009-01-19 07:30:00,CENTRE ST
222004178,ASSAULT - SIMPLE,2009-01-19 18:46:00,NORTON ST
222004177,TRESPASSING,2009-01-19 18:49:00,COLUMBIA RD
222004175,DEATH INVESTIGATION,2009-01-19 19:07:00,PERKINS ST
222004171,BURGLARY - RESIDENTIAL,2009-01-19 19:04:00,SUTTON ST
222004169,ROBBERY,2009-01-19 19:07:00,"HANCOCK ST & COLUMBIA RD
DORCHESTER  MA 02125
UNIT"
222004168,M/V - LEAVING SCENE - PROPERTY DAMAGE,2009-01-19 18:06:00,HOSMER ST
222004167,LARCENY THEFT OF MV PARTS & ACCESSORIES,2009-01-18 23:30:00,CLIFFORD ST
222004166,INVESTIGATE PERSON,2009-01-19 14:30:00,ALBANY ST
222004165,LARCENY THEFT FROM BUILDING,2009-01-19 12:30:00,HARRISON AVE
222004164,INVESTIGATE PERSON,2009-01-19 19:11:00,HARRISON AVE
222004163,VAL - VIOLATION OF AUTO LAW,2009-01-19 18:35:00,"CENTRE ST & COLUMBUS AVE
BOSTON  MA 02119
UNITED S"
222004161,VANDALISM,2009-01-19 18:42:00,CARTER ST
222004160,MISSING PERSON - LOCATED,2009-01-19 18:04:00,ANNAPOLIS ST
222004158,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,2009-01-19 17:23:00,WASHINGTON ST
222004157,ASSAULT - SIMPLE,2009-01-19 17:12:00,"CROWLEY-ROGERS WAY & SAINT CASIMIR ST
SOUTH BOSTON"
222004156,VAL - VIOLATION OF AUTO LAW,2009-01-19 18:25:00,PARKER ST
222004151,FRAUD - FALSE PRETENSE / SCHEME,2009-01-19 13:19:00,CENTRE ST
222004150,SICK ASSIST,2009-01-19 17:15:00,COLUMBUS AVE
222004149,INVESTIGATE PROPERTY,2009-01-19 18:30:00,LEGENDS WAY
222004148,TOWED MOTOR VEHICLE,2009-01-19 17:15:00,PHILBRICK ST
222004146,LARCENY THEFT FROM BUILDING,2009-01-19 15:57:00,RIVER ST
222004145,SUDDEN DEATH,2009-01-19 16:04:00,BAKERSFIELD ST
222004144,LARCENY SHOPLIFTING,2009-01-19 17:54:00,CAMBRIDGE ST
222004143,VANDALISM,2009-01-19 17:31:00,CHARLES ST
222004142,LARCENY SHOPLIFTING,2009-01-19 17:31:00,WASHINGTON ST
222004141,VANDALISM,2009-01-18 19:00:00,FISHER AVE
222004140,M/V ACCIDENT - OTHER,2009-01-19 17:42:00,BAKER ST
222004139,BALLISTICS EVIDENCE/FOUND,2009-01-19 00:00:00,CENTRE ST
222004138,SICK ASSIST,2009-01-19 16:40:00,GEORGETOWNE DR
222004136,ASSAULT - SIMPLE,2009-01-19 17:16:00,WARREN ST
222004135,MISSING PERSON - NOT REPORTED - LOCATED,2009-01-19 17:12:00,HUTCHINGS ST
222004133,VANDALISM,2009-01-19 00:00:00,GIBSON ST
222004132,RECOVERED - MV RECOVERED IN BOSTON (STOLEN OUTSIDE BOSTON),2009-01-19 17:00:00,BUSWELL ST
222004131,INVESTIGATE PROPERTY,2009-01-19 07:30:00,HYDE PARK AVE
222004130,SICK ASSIST - DRUG RELATED ILLNESS,2009-01-19 17:01:00,WILLIAM F MCCLELLAN HWY
222004129,INVESTIGATE PERSON,2009-01-19 17:10:00,BLUE HILL AVE
222004128,SICK ASSIST,2009-01-19 16:37:00,FIDELIS WAY
222004126,SICK ASSIST - DRUG RELATED ILLNESS,2009-01-19 16:58:00,BLUE HILL AVE
222004125,LARCENY SHOPLIFTING,2009-01-19 16:23:00,BLUE HILL AVE
222004123,M/V ACCIDENT - INVOLVING BICYCLE - NO INJURY,2009-01-19 16:47:00,"CAMDEN ST & COLUMBUS AVE
ROXBURY  MA 02118
UNITED"
222004122,M/V - LEAVING SCENE - PROPERTY DAMAGE,2009-01-19 06:40:00,WASHINGTON ST
222004121,PROPERTY - LOST/ MISSING,2009-01-19 17:26:00,HYDE PARK AVE
222004120,SICK ASSIST,2009-01-19 16:19:00,WASHINGTON ST
222004119,M/V - LEAVING SCENE - PERSONAL INJURY,2009-01-19 17:18:00,MORTON ST
222004118,PROPERTY - LOST/ MISSING,2009-01-17 13:00:00,D ST
222004117,BURGLARY - RESIDENTIAL,2009-01-05 20:00:00,WASHINGTON ST
222004115,M/V - LEAVING SCENE - PROPERTY DAMAGE,2009-01-19 14:00:00,TREMONT ST
222004113,PROPERTY - LOST/ MISSING,2009-01-11 00:00:00,GIBSON ST
222004112,LARCENY SHOPLIFTING,2009-01-19 16:25:00,COPLEY PL
222004111,DEATH INVESTIGATION,2009-01-19 16:16:00,LANARK RD
222004110,VERBAL DISPUTE,2009-01-19 16:33:00,"COLUMBUS AVE & MASSACHUSETTS AVE
BOSTON  MA 02118"
222004109,INVESTIGATE PROPERTY,2009-01-19 16:46:00,CARDINGTON ST
222004108,VANDALISM,2009-01-16 14:00:00,VINE ST
222004106,LARCENY THEFT FROM BUILDING,2009-01-18 22:00:00,SUDBURY ST
222004105,VANDALISM,2009-01-18 11:00:00,BEACON ST
222004102,THREATS TO DO BODILY HARM,2009-01-19 15:43:00,PLEASANT ST
222004101,M/V - LEAVING SCENE - PROPERTY DAMAGE,2009-01-19 16:31:00,DARTMOUTH ST
222004098,LARCENY SHOPLIFTING,2009-01-19 15:52:00,AUSTIN ST
222004097,AUTO THEFT - MOTORCYCLE / SCOOTER,2009-01-12 22:30:00,CONCORD SQ
222004096,EMBEZZLEMENT,2009-01-19 15:43:00,ALLSTATE RD
222004095,SICK ASSIST,2009-01-19 14:59:00,GREENMOUNT ST
222004093,WARRANT ARREST - OUTSIDE OF BOSTON WARRANT,2009-01-19 15:20:00,NORFOLK ST
222004092,M/V ACCIDENT - PERSONAL INJURY,2009-01-19 15:25:00,WASHINGTON ST
222004091,VANDALISM,2009-01-02 15:45:00,BOYLSTON ST
222004090,FRAUD - WIRE,2009-01-17 22:30:00,HARRISON AVE
222004088,SERVICE TO OTHER AGENCY,2009-01-19 15:04:00,TEMPLE PL
222004087,PROPERTY - FOUND,2009-01-12 00:00:00,WASHINGTON ST
222004086,INVESTIGATE PROPERTY,2009-01-19 14:46:00,FAIRLAWN AVE
222004085,LARCENY ALL OTHERS,2009-01-19 14:44:00,TALBOT AVE
222004082,M/V ACCIDENT - OTHER CITY VEHICLE,2009-01-19 11:53:00,SEAPORT BLVD
222004081,THREATS TO DO BODILY HARM,2009-01-11 02:43:00,ATLANTIC AVE
222004080,LARCENY SHOPLIFTING,2009-01-19 14:47:00,NEWBURY ST
222004079,ASSAULT - SIMPLE,2009-01-19 14:50:00,TREMONT ST
222004078,INVESTIGATE PERSON,2009-01-19 14:21:00,NORFOLK ST
222004077,LANDLORD - TENANT,2009-01-18 12:30:00,GIBSON ST
222004075,M/V - LEAVING SCENE - PROPERTY DAMAGE,2009-01-19 13:42:00,BRENT ST
222004074,LARCENY THEFT FROM MV - NON-ACCESSORY,2009-01-19 13:59:00,CLINTON ST
222004073,SICK ASSIST,2009-01-19 13:18:00,COLUMBUS AVE
222004072,SICK ASSIST,2009-01-19 13:40:00,PHIPPS ST
222004071,LARCENY THEFT FROM MV - NON-ACCESSORY,2009-01-19 12:47:00,CLIFTON ST
222004070,M/V - LEAVING SCENE - PROPERTY DAMAGE,2009-01-19 14:25:00,CENTRE ST
222004069,PROPERTY - LOST/ MISSING,2009-01-19 14:35:00,HARRISON AVE
222004068,LARCENY THEFT FROM MV - NON-ACCESSORY,2009-01-19 14:00:00,HARRISON AVE
222004067,INVESTIGATE PERSON,2009-01-19 13:51:00,WASHINGTON ST
222004063,RECOVERED - MV RECOVERED IN BOSTON (STOLEN OUTSIDE BOSTON),2009-01-19 13:01:00,CONDOR ST
222004062,FRAUD - IMPERSONATION,2009-01-19 11:05:00,CENTRE ST
222004061,LANDLORD - TENANT,2009-01-15 12:00:00,FOREST ST
222004060,FIREARM/WEAPON - FOUND OR CONFISCATED,2009-01-19 14:06:00,WESTMORE RD
222004058,PROPERTY - LOST/ MISSING,2009-01-10 19:00:00,BARNES AVE
222004057,SICK/INJURED/MEDICAL - POLICE,2009-01-19 10:52:00,CENTRE ST
222004056,INVESTIGATE PERSON,2009-01-19 14:00:00,BLUE HILL AVE
222004055,INVESTIGATE PERSON,2009-01-19 00:00:00,LINWOOD ST
222004054,PROPERTY - LOST/ MISSING,2009-01-19 13:52:00,SEAVER ST
222004051,FRAUD - CREDIT CARD / ATM FRAUD,2009-01-11 00:00:00,BLUE HILL AVE
222004050,INVESTIGATE PROPERTY,2009-01-19 07:30:00,WASHINGTON ST
222004049,MISSING PERSON - LOCATED,2009-01-19 10:00:00,GIBSON ST
222004048,LARCENY THEFT OF BICYCLE,2009-01-19 12:53:00,"FRANKLIN ST & WASHINGTON ST
BOSTON  MA 02108
UNITE"
222004047,PROPERTY - ACCIDENTAL DAMAGE,2009-01-19 11:28:00,BOYLSTON ST
222004046,M/V ACCIDENT - PROPERTY DAMAGE,2009-01-09 15:00:00,MARCELLA STREET
222004045,M/V - LEAVING SCENE - PROPERTY DAMAGE,2009-01-18 07:08:00,BLUE HILL AVE
222004044,LARCENY SHOPLIFTING,2009-01-19 12:21:00,WASHINGTON ST
222004042,M/V - LEAVING SCENE - PROPERTY DAMAGE,2009-01-19 11:52:00,PARIS ST
222004041,INVESTIGATE PERSON,2009-01-19 11:54:00,RIDGECREST TER
222004040,PROPERTY - LOST/ MISSING,2009-01-19 12:59:00,PARIS ST
222004039,SICK/INJURED/MEDICAL - PERSON,2009-01-19 12:15:00,E SPRINGFIELD ST
222004038,M/V - LEAVING SCENE - PROPERTY DAMAGE,2009-01-19 11:30:00,HOLWORTHY ST
222004037,ASSAULT - AGGRAVATED,2009-01-19 00:00:00,COLUMBIA RD
222004036,INVESTIGATE PERSON,2009-01-19 11:39:00,MOUNT VERNON ST
222004035,TOWED MOTOR VEHICLE,2009-01-19 12:40:00,OUTLOOK RD
222004034,TOWED MOTOR VEHICLE,2009-01-19 11:10:00,RUTHVEN ST
222004033,TOWED MOTOR VEHICLE,2009-01-19 11:51:00,VICTORY RD
222004031,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,2009-01-19 12:28:00,"ADAMS ST & DUBOIS ST
ROXBURY  MA 02119
UNITED STAT"
222004030,VAL - OPERATING W/O AUTHORIZATION LAWFUL,2009-01-19 12:25:00,BLUE HILL AVE
222004029,FIRE REPORT,2009-01-19 11:35:00,SEAPORT BLVD
222004028,M/V - LEAVING SCENE - PROPERTY DAMAGE,2009-01-19 12:14:00,"MAVERICK ST & ORLEANS ST
EAST BOSTON  MA 02128
UNI"
222004027,SICK/INJURED/MEDICAL - PERSON,2009-01-19 12:02:00,RIVER ST
222004026,M/V - LEAVING SCENE - PROPERTY DAMAGE,2009-01-18 23:00:00,BLUE HILL AVE
222004025,INVESTIGATE PERSON,2009-01-19 10:52:00,LEYDEN ST
222004024,INVESTIGATE PROPERTY,2009-01-19 11:57:00,LEGENDS WAY
222004023,INVESTIGATE PROPERTY,2009-01-19 11:33:00,SHERIDAN ST
222004022,M/V - LEAVING SCENE - PROPERTY DAMAGE,2009-01-19 11:25:00,HARRISON AVE
222004021,WARRANT ARREST - BOSTON WARRANT (MUST BE SUPPLEMENTAL),2009-01-19 09:56:00,FARRINGTON AVE
222004019,INVESTIGATE PERSON,2009-01-19 11:09:00,RUGGLES ST
222004017,M/V ACCIDENT - OTHER CITY VEHICLE,2009-01-19 11:24:00,"PALACE RD & TETLOW ST
ROXBURY  MA 02115
UNITED STA"
222004016,INVESTIGATE PERSON,2009-01-19 11:12:00,"NORTHAMPTON ST & WASHINGTON ST
ROXBURY  MA 02118
U"
222004014,LARCENY SHOPLIFTING,2009-01-19 11:19:00,BOYLSTON ST
222004013,LARCENY SHOPLIFTING,2009-01-19 10:33:00,NEWBURY ST
222004011,VERBAL DISPUTE,2009-01-19 10:42:00,STUART ST
222004010,M/V - LEAVING SCENE - PROPERTY DAMAGE,2009-01-18 14:30:00,HYDE PARK AVE
222004008,PROPERTY - FOUND,2009-01-19 11:13:00,SCHROEDER PLZ
222004007,INVESTIGATE PERSON,2009-01-19 10:43:00,WASHINGTON ST
222004006,LARCENY SHOPLIFTING,2009-01-19 10:37:00,WASHINGTON ST
222004005,VERBAL DISPUTE,2009-01-19 10:17:00,"HARRISON AVE & BEACH ST
BOSTON  MA 02111
UNITED ST"
222004002,AUTO THEFT - MOTORCYCLE / SCOOTER,2009-01-19 10:51:00,HARRISON AVE
222004000,SICK ASSIST,2009-01-19 10:03:00,ADAMS TER
222003999,ASSAULT - SIMPLE,2009-01-19 10:09:00,NEWBURY ST
222003998,AUTO THEFT,2009-01-19 10:46:00,COLBERG AVE
222003997,INVESTIGATE PERSON,2009-01-19 10:05:00,MALCOLM X BLVD
222003996,TOWED MOTOR VEHICLE,2009-01-19 09:58:00,HANCOCK ST
222003995,TOWED MOTOR VEHICLE,2009-01-19 09:40:00,COMMONWEALTH AVE
222003994,SICK ASSIST,2009-01-19 09:40:00,CENTRE ST
222003993,LARCENY THEFT FROM BUILDING,2009-01-14 06:19:00,AUCKLAND ST
222003991,ROBBERY,2009-01-19 10:01:00,HUNTINGTON AVE
222003989,TOWED MOTOR VEHICLE,2009-01-19 08:33:00,SMITH ST
222003988,SICK/INJURED/MEDICAL - PERSON,2009-01-19 09:30:00,"BROOKLINE AVE & COMMONWEALTH AVE
BOSTON  MA 02215"
222003987,TOWED MOTOR VEHICLE,2009-01-19 08:13:00,COMMONWEALTH AVE
222003986,VERBAL DISPUTE,2009-01-19 09:04:00,HANNON ST
222003984,EXTORTION OR BLACKMAIL,2009-01-19 08:59:00,TREMONT ST
222003983,SICK ASSIST,2009-01-19 07:15:00,MERIDIAN ST
222003982,TOWED MOTOR VEHICLE,2009-01-19 07:16:00,MYRTLE ST
222003981,WARRANT ARREST - OUTSIDE OF BOSTON WARRANT,2009-01-19 07:20:00,"MEDFORD ST & BELMONT ST
CHARLESTOWN  MA 02129
UNIT"
222003980,M/V - LEAVING SCENE - PROPERTY DAMAGE,2009-01-19 09:18:00,PARIS ST
222003979,LARCENY SHOPLIFTING,2009-01-19 08:04:00,ADAMS ST
222003978,LANDLORD - TENANT,2009-01-19 08:07:00,THEODORE ST
222003977,INVESTIGATE PERSON,2009-01-19 07:58:00,HOLWORTHY ST
222003976,VANDALISM,2009-01-18 08:36:00,A ST
222003975,M/V - LEAVING SCENE - PROPERTY DAMAGE,2009-01-19 08:20:00,FLEET ST
222003974,INVESTIGATE PERSON,2009-01-19 08:00:00,HUTCHINGS ST
222003972,M/V ACCIDENT - OTHER,2009-01-19 08:11:00,LAGRANGE ST
222003971,LARCENY THEFT OF MV PARTS & ACCESSORIES,2009-01-18 18:00:00,W BROADWAY
222003969,SICK ASSIST,2009-01-19 07:32:00,GIBSON ST
222003967,ASSAULT - AGGRAVATED,2009-01-19 07:25:00,WASHINGTON STREET
222003966,MISSING PERSON - LOCATED,2009-01-18 15:00:00,HARRISON AVE
222003964,BURGLARY - RESIDENTIAL,2009-01-19 05:20:00,LAGRANGE ST
222003963,AUTO THEFT,2009-01-18 20:00:00,WASHINGTON ST
222003962,SICK ASSIST,2009-01-19 05:21:00,WASHINGTON ST
222003961,INVESTIGATE PERSON,2009-01-19 05:44:00,TREMONT ST
222003960,AUTO THEFT,2009-01-19 05:00:00,WOODFORD ST
222003957,VAL - VIOLATION OF AUTO LAW,2009-01-19 03:20:00,WHEATLAND AVE
222003956,SICK ASSIST - DRUG RELATED ILLNESS,2009-01-19 03:19:00,BRANNON-HARRIS WAY
222003955,TRESPASSING,2009-01-19 02:33:00,BOYLSTON ST
222003953,FIRE REPORT,2009-01-19 02:18:00,THEODORE ST
222003952,VANDALISM,2009-01-19 02:07:00,ROCKDALE ST
222003951,VANDALISM,2009-01-19 01:40:00,"E NEWTON ST & HARRISON AVE
BOSTON  MA 02118
UNITED"
222003950,VANDALISM,2009-01-19 01:14:00,RIVERWAY
222003948,AUTO THEFT,2009-01-19 00:00:00,"JEROME ST & HANCOCK ST
DORCHESTER  MA 02125
UNITED"
222003947,LARCENY THEFT OF BICYCLE,2009-01-19 00:46:00,WARD ST
222003946,LICENSE PREMISE VIOLATION,2009-01-19 00:20:00,E BERKELEY ST
222003945,M/V - LEAVING SCENE - PROPERTY DAMAGE,2009-01-18 23:25:00,"FLEET ST & HANOVER ST
BOSTON  MA 02113
UNITED STAT"
222003944,VERBAL DISPUTE,2009-01-18 23:18:00,LEGENDS WAY
222003943,INVESTIGATE PERSON,2009-01-18 23:21:00,HYDE PARK AVE
222003942,ASSAULT - AGGRAVATED,2009-01-18 22:47:00,COMMONWEALTH AVE
222003941,LICENSE PREMISE VIOLATION,2009-01-18 23:12:00,CENTRE ST
222003940,VANDALISM,2009-01-18 22:56:00,RIVERWAY
222003937,AUTO THEFT,2009-01-18 18:45:00,HARVARD AVE
222003936,FIRE REPORT,2009-01-18 21:50:00,KELTON ST
222003934,SICK ASSIST,2009-01-18 21:46:00,IFFLEY RD
222003931,SICK ASSIST,2009-01-18 21:56:00,"SUMMER ST & WASHINGTON ST
BOSTON  MA 02111
UNITED"
222003930,LARCENY THEFT FROM MV - NON-ACCESSORY,2009-01-18 18:00:00,ALLSTATE RD
222003928,SICK ASSIST,2009-01-18 21:37:00,"TEMPLE PL & TREMONT ST
BOSTON  MA 02111
UNITED STA"
222003927,ASSAULT - SIMPLE,2009-01-18 21:11:00,"LEWIS MALL & SUMNER ST
EAST BOSTON  MA 02128
UNITE"
222003926,INVESTIGATE PERSON,2009-01-18 21:13:00,VFW PKWY
222003925,LARCENY SHOPLIFTING,2009-01-18 20:46:00,WASHINGTON ST
222003922,INVESTIGATE PERSON,2009-01-18 20:43:00,NEPONSET AVE
222003919,NOISY PARTY/RADIO-NO ARREST,2009-01-18 20:28:00,CALUMET ST
222003918,SICK ASSIST,2009-01-18 19:40:00,CHILD ST
222003917,PROPERTY - LOST/ MISSING,2009-01-16 01:00:00,NEW SUDBURY ST
222003916,MISSING PERSON - NOT REPORTED - LOCATED,2009-01-18 19:17:00,WASHINGTON ST
222003915,INVESTIGATE PERSON,2009-01-18 19:24:00,GUEST ST
222003914,FIRE REPORT,2009-01-18 20:16:00,LYNDHURST ST
222003912,THREATS TO DO BODILY HARM,2009-01-18 17:26:00,BOYLSTON ST
222003911,VERBAL DISPUTE,2009-01-18 20:01:00,VINAL ST
222003910,RECOVERED - MV RECOVERED IN BOSTON (STOLEN OUTSIDE BOSTON),2009-01-18 00:00:00,MARSHFIELD ST
222003909,M/V - LEAVING SCENE - PROPERTY DAMAGE,2009-01-18 19:00:00,"ASHMONT ST & BRUCE ST
DORCHESTER  MA 02124
UNITED"
222003908,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,2009-01-18 07:30:00,CENTRE ST
222003907,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,2009-01-18 07:30:00,CENTRE ST
222003906,ASSAULT - SIMPLE,2009-01-15 19:56:00,WASHINGTON ST
222003905,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,2009-01-18 16:00:00,BLUE HILL AVE
222003903,VANDALISM,2009-01-18 18:46:00,WARREN ST
222003902,THREATS TO DO BODILY HARM,2009-01-18 19:00:00,TRUMAN PKWY
222003901,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,2009-01-18 16:00:00,BLUE HILL AVE
222003900,LARCENY SHOPLIFTING,2009-01-18 19:36:00,BLUE HILL AVE
222003899,VAL - VIOLATION OF AUTO LAW,2009-01-18 19:15:00,"SUMNER ST & LIVERPOOL ST
BOSTON  MA 02128
UNITED S"
222003898,VANDALISM,2009-01-18 19:40:00,GIBSON ST
222003897,SICK ASSIST - DRUG RELATED ILLNESS,2009-01-18 18:35:00,DENNISON ST
222003896,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,2009-01-18 19:42:00,HANCOCK ST
222003895,BURGLARY - RESIDENTIAL,2009-01-18 11:45:00,SUMMER ST
222003894,INVESTIGATE PERSON,2009-01-18 18:41:00,DRUID ST
222003893,M/V ACCIDENT - PERSONAL INJURY,2009-01-18 18:09:00,"FESSENDEN ST & NORFOLK ST
BOSTON  MA 02126
UNITED"
222003891,MISSING PERSON - LOCATED,2009-01-18 16:45:00,LEXINGTON AVE
222003890,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,2009-01-18 18:54:00,WASHINGTON ST
222003889,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,2009-01-18 16:00:00,WASHINGTON ST
222003888,M/V ACCIDENT - OTHER,2009-01-18 18:30:00,SELDEN ST
222003887,ASSAULT - AGGRAVATED,2009-01-18 18:51:00,JOYCE HAYES WAY
222003886,ASSAULT - SIMPLE,2009-01-18 15:00:00,EVERETT ST
222003884,VANDALISM,2009-01-18 16:26:00,HANCOCK ST
222003883,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,2009-01-18 18:28:00,NORWELL ST
222003882,SUDDEN DEATH,2009-01-18 18:47:00,COTTAGE ST
222003879,DEATH INVESTIGATION,2009-01-18 17:32:00,WISE ST
222003878,LARCENY THEFT OF MV PARTS & ACCESSORIES,2009-01-18 17:20:00,W FOURTH ST
222003877,WARRANT ARREST - OUTSIDE OF BOSTON WARRANT,2009-01-18 18:04:00,"DUDLEY ST & MOUNT PLEASANT AVE
ROXBURY  MA 02119
U"
